geolocation_zip_code_prefix,geolocation_state,geolocation_lng,geolocation_lat
55660,PE,-35.754820871795225,-8.236645735574934
55665,PE,-35.76212882375621,-8.35995575158674
55670,PE,-35.81065877344816,-8.434448652367916
55675,PE,-35.63549046498017,-7.940611209282875
55680,PE,-35.73274106642819,-8.47190791671445
55690,PE,-35.661620866823256,-8.420432402918046
55695,PE,-35.70823378127795,-8.324542919389534
55700,PE,-35.44809501145188,-7.8777112262366735
55715,PE,-35.38525575171721,-7.949392726165966
55720,PE,-35.592361972035725,-7.858126434572005
55730,PE,-35.58930670472524,-7.796220609270051
55735,PE,-42.03111682459244,-5.011990907654774
55740,PE,-35.51526769658776,-7.68635723406433
55745,PE,-35.60411555603403,-7.749149101441677
55750,PE,-35.75945003965524,-7.841478546195655
55755,PE,-35.718990928214886,-7.754587487261022
55760,PE,-35.832882499999954,-7.784435999999946
55765,PE,-35.88185635018604,-7.828457573270987
55770,PE,-35.98913305346116,-7.9063776539818935
55780,PE,-35.9141928666744,-7.944719223274966
55790,PE,-36.07161879922118,-7.910858713164717
55800,PE,-35.22705300810346,-7.743509777420115
55805,PE,-35.23636556057312,-7.802056206299442
55811,PE,-35.24648589012492,-7.844272764671797
55813,PE,-35.258967978114676,-7.849688282918519
55814,PE,-35.263928710856156,-7.845872969859305
55815,PE,-35.25496970413612,-7.8417729477555564
55816,PE,-35.26329963110111,-7.8433109189703805
55817,PE,-35.24830859349011,-7.8378238285910875
55818,PE,-35.252186176926465,-7.84940404718066
55819,PE,-35.23456051286603,-7.843488148155741
55820,PE,-35.31142137571598,-7.8427401417238904
55825,PE,-35.178641709843,-7.8943420623158795
55835,PE,-35.21069703695403,-7.997070277791265
55840,PE,-35.29352276692467,-7.92989658622242
55845,PE,-35.327301071340315,-7.7244413749003495
55850,PE,-35.32130610028149,-7.6574956697524215
55860,PE,-35.48780796387688,-7.594753577949214
55865,PE,-35.45050466581066,-7.553526582008524
55870,PE,-35.31684951447656,-7.511929938098343
55880,PE,-35.2428143293147,-7.448871730182632
55890,PE,-35.22282840826383,-7.595135239949158
55900,PE,-34.99937528806026,-7.562444861993702
55920,PE,-35.114812943196775,-7.409554108222992
55930,PE,-35.27303670858118,-7.408333948577803
55940,PE,-35.10230029118218,-7.587710043104442
55950,PE,-35.10280339470675,-7.666740539884647
56000,PE,-39.123477300472686,-8.070960881795754
56120,PE,-38.9706019046886,-7.933783221794745
56130,PE,-39.23741460377618,-7.71930957975614
56140,PE,-39.296455761113656,-7.945676919846612
56150,PE,-39.543021952508624,-7.61803954616468
56160,PE,-39.62467255719846,-7.71236000329586
56163,PE,-39.58027764245357,-8.091550631758572
56170,PE,-39.60183695539925,-8.617094295363048
56180,PE,-39.309094429333996,-8.506721376676866
56190,PE,-39.3767517175978,-8.228592955312184
56200,PE,-40.08427106445938,-7.887590132628159
56210,PE,-40.66000827563244,-8.188723793065892
56215,PE,-40.332570820406936,-8.23978100561085
56220,PE,-39.936950121111394,-7.778681519270723
56230,PE,-39.728361077088714,-7.5251540973146165
56250,PE,-40.268337322077066,-7.760725407909577
56260,PE,-40.15244315280836,-7.6474488035825425
56280,PE,-40.501362066517,-7.577678685814366
56302,PE,-40.49488188413543,-9.398533594391141
56304,PE,-40.50075029186138,-9.393612108471578
56306,PE,-40.51177920634421,-9.387946394923306
56308,PE,-40.51367507775067,-9.394953002962945
56309,PE,-40.53687802657917,-9.374186543182583
56310,PE,-40.53232435840612,-9.381290778388324
56312,PE,-40.544393675855964,-9.387741324928962
56313,PE,-40.53800840832713,-9.36887070593929
56314,PE,-40.53616224249572,-9.369440533528255
56316,PE,-40.53634820240562,-9.358477696635477
56317,PE,-40.54883039123136,-9.362301362458028
56318,PE,-40.51856460542662,-9.378901687991549
56319,PE,-40.51163795471047,-9.378393346545566
56320,PE,-40.49100224148205,-9.36895023488623
56321,PE,-40.50782533802839,-9.369420180117771
56322,PE,-40.49922324462276,-9.35956060848053
56323,PE,-40.49792801155769,-9.359119548013693
56326,PE,-40.48617233253317,-9.35906736503584
56328,PE,-40.48899850698815,-9.38898466176481
56330,PE,-40.49564362903116,-9.383555604898802
56331,PE,-40.51506483523547,-9.374381819608363
56332,PE,-40.46695943734612,-9.387578875425405
56345,PE,-40.53875172676857,-9.379866148323698
56355,PE,-40.76792402168036,-8.44617819121274
56360,PE,-41.02060110035674,-8.527649408089497
56380,PE,-39.826702832294416,-8.792604800627378
56395,PE,-40.26335980543693,-9.000529077860106
56400,PE,-38.56979971118692,-8.597804297170457
56420,PE,-38.743239807064,-8.32090718548556
56430,PE,-38.68793983718327,-8.727429499295773
56440,PE,-38.960761918922394,-8.734363100978964
56460,PE,-38.22122765434695,-8.977994568290818
56470,PE,-38.25536722266346,-9.179905003939286
56480,PE,-38.128680389513896,-9.104113252980355
56502,PE,-37.08019019866228,-8.408637602905332
56503,PE,-37.063099419134986,-8.41262365605496
56504,PE,-37.05445940338478,-8.416009761174788
56505,PE,-37.05082871977264,-8.417741356236835
56506,PE,-37.05670084604081,-8.419893014226949
56509,PE,-37.05980893795175,-8.423591693383198
56510,PE,-37.058314830009095,-8.424489046092345
56511,PE,-37.059627723423645,-8.42880759107456
56512,PE,-37.06880642687475,-8.414747298654063
56515,PE,-37.04859294852757,-8.417541193936293
56516,PE,-37.06905220893832,-8.433317128316729
56517,PE,-37.04481950987603,-8.416261297446292
56519,PE,-37.04090000482975,-8.41731676570475
56520,PE,-37.14944718709074,-8.62060978721165
56540,PE,-37.34071604554869,-8.751434755093086
56550,PE,-37.419839673218206,-8.94580935869319
56560,PE,-37.82535105410673,-8.902054497556339
56565,PE,-37.62602456356043,-8.962860755447547
56580,PE,-37.69097342318878,-8.541240664805636
56600,PE,-37.27177644815795,-8.076095735202673
56640,PE,-37.64423184729449,-8.089040071950775
56670,PE,-38.02403543896722,-8.24921262239714
56700,PE,-37.46428191716004,-7.58660639733172
56720,PE,-37.191770872746766,-7.378575294274628
56740,PE,-37.28588974324564,-7.349397090903665
56750,PE,-37.4790844995268,-7.376063882701238
56760,PE,-37.31458241152749,-7.605668098999785
56780,PE,-37.53988021706025,-7.590727896323007
56795,PE,-37.651253389335146,-7.600485181900316
56800,PE,-37.560205074371495,-7.759829833939791
56820,PE,-37.793539344355686,-7.805111757090515
56825,PE,-37.68926112815532,-7.667369270100113
56828,PE,-37.850028489304165,-7.718336395521887
56830,PE,-37.459573984062466,-7.677575153920559
56840,PE,-37.491019775507766,-7.835449149103269
56848,PE,-36.21673712065287,-8.115034340943488
56850,PE,-37.93022417655467,-7.891366668750168
56870,PE,-38.102317110475106,-7.836609084788397
56895,PE,-38.1533835094943,-7.8203899245458794
56903,PE,-38.2950196716046,-7.987960049097937
56906,PE,-38.3047127768401,-7.984714088682947
56909,PE,-38.284813817164505,-7.981668309883
56912,PE,-38.2893068453313,-7.990403053242666
56915,PE,-38.30390693241957,-7.998162352750823
56930,PE,-38.15328763426178,-7.9393452387802625
56950,PE,-38.75903891430712,-7.865781662087839
56980,PE,-38.729259157399184,-8.12563596318617
57000,AL,-35.710221546627054,-9.638605854290484
57010,AL,-35.75574304724285,-9.668679847220162
57014,AL,-35.75674875169309,-9.658378160802346
57015,AL,-35.75767544425215,-9.653907502843875
57017,AL,-35.7474010560078,-9.637041923439382
57018,AL,-35.75389109888789,-9.617412205947803
57020,AL,-35.74091881431023,-9.637838805878562
57022,AL,-35.72740447787907,-9.658785271737912
57025,AL,-35.72199570640058,-9.660175999861593
57030,AL,-35.714686163543305,-9.665432208615636
57031,AL,-35.71627154659807,-9.648508564644235
57035,AL,-35.70666800920401,-9.656989321235258
57036,AL,-35.7062043191036,-9.647710958994772
57037,AL,-35.70986424309626,-9.64458538580774
57038,AL,-35.699027251486186,-9.626772284358768
57039,AL,-35.66043233244019,-9.578299107219449
57040,AL,-35.724147494703004,-9.64092597953894
57041,AL,-35.7185950113466,-9.625896890906779
57042,AL,-35.72922890501117,-9.618112802419594
57043,AL,-35.72634810322067,-9.634564223885222
57044,AL,-35.70598989128877,-9.618346072064107
57045,AL,-35.724214703880584,-9.612838564033034
57046,AL,-35.722902034496016,-9.606480228390812
57048,AL,-35.741075002543596,-9.590747706241807
57050,AL,-35.73317627095806,-9.64282107755713
57051,AL,-35.7344014288952,-9.65500237749353
57052,AL,-35.73376401603869,-9.624370714206643
57055,AL,-35.73975049585031,-9.635531947101397
57057,AL,-35.741283080337034,-9.627749377554245
57060,AL,-35.77057867005024,-9.586745672434436
57061,AL,-35.76320801183021,-9.592062745036044
57062,AL,-35.75799167347524,-9.605778919840365
57063,AL,-35.76957868028244,-9.602354471317303
57070,AL,-35.78294732505345,-9.594744359500432
57071,AL,-35.77316975021747,-9.587143339566575
57072,AL,-35.771588508096926,-9.558252796675193
57073,AL,-35.760723811177805,-9.5587427086405
57074,AL,-35.74681944057776,-9.55295526322778
57075,AL,-35.78335594116137,-9.557203301435148
57080,AL,-35.74882663845112,-9.595761133760632
57081,AL,-35.75675721815111,-9.575134597714507
57082,AL,-35.75773253064127,-9.581009992695625
57083,AL,-35.74626350203189,-9.561520150200199
57084,AL,-35.729539125109284,-9.557463277918359
57085,AL,-35.739141182769316,-9.558634084311775
57086,AL,-35.73311866180966,-9.631615647936886
57100,AL,-35.83329662981412,-9.497191293262231
57120,AL,-35.82583626195491,-9.569708628845596
57130,AL,-35.823857108129,-9.601084296363338
57140,AL,-35.79101525160084,-9.637658609091485
57150,AL,-35.95674769602995,-9.599890845411252
57160,AL,-35.85914026286754,-9.731920433403758
57180,AL,-35.89620514866875,-9.83863907011189
57200,AL,-36.568256813115546,-10.286413219075994
57210,AL,-36.419966170263685,-10.40198438356759
57220,AL,-36.3085517531178,-10.294195260579944
57230,AL,-36.174913695847614,-10.12551530808525
57235,AL,-36.05262131421984,-10.055580467691437
57240,AL,-36.09846911152984,-9.781606898872244
57241,AL,-36.101883915926734,-9.78309941608301
57242,AL,-36.09150715375951,-9.783250256372778
57244,AL,-36.023195653320776,-10.01141577989561
57245,AL,-36.10789903031577,-9.80059097895231
57246,AL,-35.97286088573079,-9.86266519551011
57250,AL,-36.349940688236316,-9.784323077256696
57255,AL,-43.94830637625486,-19.90536973144338
57257,AL,-35.97768357429688,-9.833468286263235
57258,AL,-36.234942108878776,-9.756281098768728
57260,AL,-36.022425306207936,-9.625269657002699
57265,AL,-36.35627070556906,-9.91132355428027
57270,AL,-36.46836013110915,-9.888675029135362
57275,AL,-36.55104362776034,-9.938980157317406
57280,AL,-36.656142812793526,-10.127806364224021
57290,AL,-36.784558461052605,-10.1493707863564
57300,AL,-36.66119720649593,-9.752028855259624
57301,AL,-36.648368952495,-9.76633315087035
57302,AL,-36.63721536571729,-9.761803841344049
57303,AL,-36.638107098974785,-9.780292535913643
57304,AL,-36.66186146327258,-9.762308670177775
57305,AL,-36.67025543735731,-9.750486268406371
57306,AL,-36.668854706337854,-9.742353267111577
57307,AL,-36.67364367685701,-9.732249599240678
57308,AL,-36.66726793233313,-9.726732520020398
57309,AL,-36.67993653906165,-9.721549631099009
57310,AL,-36.66277671590849,-9.736775346897518
57311,AL,-36.656404204334926,-9.742123376677789
57312,AL,-36.65228572185717,-9.744918482262285
57313,AL,-36.650580338499516,-9.754148588158948
57314,AL,-36.64327251503135,-9.748612992172763
57315,AL,-36.64368621090321,-9.734249616418264
57316,AL,-36.64672600098306,-9.75978419566628
57317,AL,-36.625158,-9.797449499999994
57319,AL,-28.424444123004108,-0.48350469590587863
57320,AL,-36.767592342974496,-9.617563138516777
57325,AL,-36.579648529187374,-9.636905726170337
57330,AL,-36.7417918595071,-9.827487317738328
57340,AL,-36.675698259299246,-9.90053293290262
57350,AL,-36.790021811922024,-9.959598567747458
57360,AL,-36.82478093494157,-9.884218075749796
57370,AL,-37.00287410022483,-9.96793244548259
57380,AL,-36.898839497412084,-10.126440337605306
57390,AL,-36.81265754050232,-10.05737692173651
57400,AL,-37.436053896580916,-9.747540884434738
57410,AL,-37.33000004170175,-9.672143903531612
57420,AL,-37.12751526212655,-9.674351094872717
57425,AL,-37.001568302973844,-9.659669658029264
57430,AL,-37.20614777704841,-9.634283270742923
57440,AL,-37.24771684332587,-9.603077766424372
57442,AL,-37.294750505356646,-9.533953252639773
57445,AL,-37.382001566455756,-9.559173826522185
57460,AL,-37.75910003960869,-9.61138061017042
57470,AL,-37.832093002918924,-9.501612044136785
57475,AL,-38.005958013031496,-9.259261225999698
57480,AL,-38.01055015095292,-9.382493141218601
57490,AL,-37.9351265832074,-9.262055423096342
57500,AL,-37.24630827396773,-9.373149147436541
57510,AL,-37.300629456989924,-9.303422442747706
57515,AL,-37.456305608083966,-9.467764343452382
57520,AL,-37.35892521057616,-9.233525306895219
57525,AL,-37.357685006967735,-9.162032471195124
57530,AL,-37.60678416721471,-9.115906531545123
57535,AL,-37.37451590142348,-9.48430048268659
57540,AL,-37.74224490331262,-9.117820475748035
57545,AL,-37.74833004472581,-9.222300970685877
57550,AL,-37.18938459884393,-9.51461469298365
57560,AL,-37.08918597630651,-9.387081056889096
57570,AL,-36.982709039077335,-9.401185056413858
57580,AL,-37.01495524695751,-9.53984172112725
57600,AL,-36.62951749197145,-9.405615367793292
57601,AL,-36.63639383676392,-9.41351174055005
57602,AL,-36.62319104259304,-9.411547825477285
57603,AL,-36.62939841220927,-9.417662771842386
57604,AL,-36.62835255602892,-9.428342932765291
57605,AL,-36.62221434079581,-9.41588615646702
57606,AL,-36.65186752789576,-9.411108279090449
57607,AL,-36.643864727695956,-9.417336430817024
57608,AL,-36.647410054144544,-9.410005917339076
57620,AL,-36.63124087632698,-9.538272597390494
57625,AL,-36.76056801902231,-9.388802041181199
57630,AL,-36.47019908728879,-9.583374640108921
57635,AL,-36.433853041307216,-9.534569468663042
57640,AL,-36.49400160914397,-9.647419962029984
57660,AL,-36.30329345457926,-9.684047221479462
57670,AL,-36.30347185082699,-9.575858848762762
57680,AL,-36.21371252866984,-9.644246828974058
57690,AL,-36.01488129857166,-9.506693572289144
57700,AL,-36.24547978378628,-9.373296142405742
57720,AL,-36.288993222832076,-9.475011165772862
57730,AL,-36.387711825813625,-9.451208581887236
57740,AL,-36.37146069359348,-9.36857180165382
57750,AL,-36.46675348654845,-9.316654310585411
57760,AL,-36.297559222985406,-9.256854896889346
57770,AL,-36.146956946374715,-9.398762700999793
57780,AL,-36.081653275183506,-9.412088128308312
57800,AL,-36.026978717089335,-9.157218563819532
57820,AL,-35.94520587502116,-9.31049621523562
57830,AL,-36.01437848468856,-9.246908507097618
57840,AL,-36.21850219952145,-9.166493174421886
57860,AL,-36.05768481521994,-9.007625823834184
57890,AL,-35.92588221696495,-8.968582603504943
57900,AL,-35.39820163988539,-9.053688837131517
57910,AL,-35.53292851997611,-9.156550877434656
57920,AL,-35.56758966152875,-9.313365468898668
57925,AL,-35.50889634074188,-9.408516706471508
57930,AL,-35.48615736906864,-9.250591921209962
57935,AL,-35.546981410965365,-9.462653803070658
57940,AL,-35.38016526071314,-9.260974726475455
57945,AL,-35.30990791947603,-9.156245682424096
57950,AL,-35.26618171975345,-9.098483572952492
57955,AL,-35.220048242659786,-9.007675987232085
57960,AL,-35.457253969321435,-8.842251907941927
57965,AL,-35.55446484045441,-8.940751921115535
57968,AL,-35.56730444996217,-8.85126365360355
57970,AL,-35.6635919416324,-8.941920209972302
57975,AL,-35.72990569030661,-8.918939545163434
57980,AL,-35.75610727624656,-9.138199153910298
57990,AL,-35.83969071517308,-9.389472780790879
57995,AL,-35.7265844803433,-9.275903813227666
58010,PB,-34.884964270749414,-7.1204025589403095
58011,PB,-34.891915266435255,-7.128063599680368
58013,PB,-34.87730441650946,-7.122251944966017
58015,PB,-34.87731842655412,-7.133875850898296
58020,PB,-34.876521418356205,-7.113471167211605
58025,PB,-34.86535122865849,-7.111778900002026
58026,PB,-34.86849724705008,-7.106932602497068
58027,PB,-34.86456324348825,-7.100774107225008
58028,PB,-34.85373840811953,-7.102544248961102
58030,PB,-34.85561616256579,-7.114710808753138
58031,PB,-34.84760827230731,-7.113985552637809
58032,PB,-34.83585310724698,-7.117704400103846
58033,PB,-34.839754648772306,-7.114798664687966
58034,PB,-34.84217114589354,-7.107641629249836
58035,PB,-34.842415611792,-7.068379563936202
58036,PB,-34.843255840442296,-7.0950035222186045
58037,PB,-34.83618299866859,-7.085468146787567
58038,PB,-34.834452360777874,-7.105146304157038
58039,PB,-34.82739106390502,-7.115646650447572
58040,PB,-34.86318753464468,-7.126030805567889
58041,PB,-34.853448888781884,-7.123023804952186
58042,PB,-34.8463912001436,-7.121572499866463
58043,PB,-34.83506947508538,-7.122515954595831
58045,PB,-34.82306329159496,-7.1285635376146335
58046,PB,-34.824357469158166,-7.145019004910884
58047,PB,-34.79934670652506,-7.162589032053164
58050,PB,-34.846736224041706,-7.131917510727115
58051,PB,-34.839610885538,-7.147294056006513
58052,PB,-34.836784337249455,-7.155813301182272
58053,PB,-34.85094054318572,-7.152907201046797
58055,PB,-34.84174769722079,-7.168371194676213
58056,PB,-34.8411614867884,-7.175164296975628
58057,PB,-34.84126792894231,-7.18344960503403
58058,PB,-34.83025744485956,-7.167163644744447
58059,PB,-34.82740270680344,-7.17871596990253
58062,PB,-34.83758852635818,-7.20504586390287
58063,PB,-34.8515923684975,-7.200400043685345
58064,PB,-34.84485323379034,-7.194591656711865
58065,PB,-34.85740301237676,-7.200244921014004
58066,PB,-34.8363330624312,-7.214857302186276
58067,PB,-34.85040001298635,-7.211811591712442
58068,PB,-34.86584064713501,-7.198639772913806
58069,PB,-34.87702715528325,-7.170199148498863
58070,PB,-34.87745850294996,-7.1524317830147
58071,PB,-34.87027191821797,-7.162656320137846
58073,PB,-34.85586576199042,-7.1677111371123345
58074,PB,-34.85714249642045,-7.17472353975664
58075,PB,-34.869626409236474,-7.179254904080389
58076,PB,-34.88022549951503,-7.175548324620257
58077,PB,-34.86234971649559,-7.182680705582186
58078,PB,-34.8824502871452,-7.180295984520394
58079,PB,-34.88416383582483,-7.184698985122211
58080,PB,-34.8905951380581,-7.173031544761004
58081,PB,-34.89100023526752,-7.1773843895652805
58082,PB,-34.89992097629158,-7.172375139880376
58083,PB,-34.925336790080955,-7.1778799255395915
58084,PB,-34.91000585542921,-7.167114264033908
58085,PB,-34.88807375937794,-7.144269582190454
58086,PB,-34.89100218795032,-7.152602130343016
58087,PB,-34.89054500530852,-7.1609083406602005
58088,PB,-34.90131246072438,-7.155570249725413
58090,PB,-34.909920724526906,-7.137366753240758
58100,PB,-34.83420893515134,-6.972896748267498
58101,PB,-34.83229150248411,-7.0176551890250485
58102,PB,-34.842098200986676,-7.045361229648126
58103,PB,-34.918928757338264,-7.0076761310839
58105,PB,-34.84060234325825,-7.020278388845744
58106,PB,-35.89346027640798,-7.236668939358767
58107,PB,-35.92355247016561,-7.240182558976292
58108,PB,-35.10756286329237,-7.089956463479934
58109,PB,-35.92605871525331,-7.226365512394997
58115,PB,-35.9613676216698,-7.147147254820864
58117,PB,-35.85623111704174,-7.159336992234635
58119,PB,-35.86753532899503,-7.103223343512818
58120,PB,-35.73343874188931,-7.179094565810381
58123,PB,-36.241541102633875,-7.264358759927982
58125,PB,-35.76440866320551,-7.06196902730586
58128,PB,-35.77066666517346,-7.122523890083736
58135,PB,-35.859303897935085,-7.018672399492173
58140,PB,-35.92421174107332,-7.048617955582523
58145,PB,-35.95922466090243,-7.08689252783847
58150,PB,-36.05967093459546,-7.07871104426015
58155,PB,-36.36348348927906,-7.058849598067856
58167,PB,-36.354930085119705,-6.863480404602719
58170,PB,-36.05636685098978,-6.722975852710321
58173,PB,-35.9076192275223,-6.631677215389305
58175,PB,-36.151772926378925,-6.484892406850372
58177,PB,-36.246936073627474,-6.764674391431472
58178,PB,-36.20590796891664,-6.455501841703926
58180,PB,-36.467601490733436,-6.7576486810483125
58184,PB,-36.4198492829184,-6.679054233791942
58187,PB,-36.34468987915423,-6.506546016675193
58188,PB,-36.24817306021993,-6.644907070632345
58195,PB,-36.451641065455775,-6.402787305631923
58200,PB,-35.4909215116945,-6.85209256062919
58208,PB,-35.52457486056403,-6.896315160017874
58210,PB,-35.52899872989845,-6.843274432630999
58213,PB,-35.49712702239184,-6.779830500449045
58220,PB,-35.63143101928754,-6.748088778361755
58225,PB,-35.657541623169536,-6.759474884371158
58228,PB,-35.62757213885132,-6.604248376661441
58230,PB,-35.79174833832887,-6.641588616071431
58233,PB,-35.743283898915735,-6.534118134203998
58238,PB,-35.819150183307066,-6.780540392896977
58250,PB,-35.37509664176815,-6.673452346429443
58253,PB,-35.469005611066635,-6.617638777411675
58254,PB,-35.43769849013727,-6.57357169225538
58255,PB,-35.53696266024417,-6.698070710608819
58260,PB,-35.43328943993575,-6.688574251114973
58265,PB,-35.41885838715176,-6.688502968053446
58268,PB,-35.439761272018345,-6.7522336566575865
58270,PB,-35.38080182669872,-6.851202726391159
58273,PB,-35.291626584910276,-6.644478045295397
58275,PB,-35.24675385868634,-6.8295356000734335
58278,PB,-35.29173111290215,-6.61327368258457
58280,PB,-35.12688719306731,-6.837168594957803
58287,PB,-35.19935978722208,-6.898694295025135
58289,PB,-35.24424991597769,-6.913615301726352
58291,PB,-35.26602567205188,-6.718979212776461
58292,PB,-35.05599698546711,-6.595774802025247
58297,PB,-35.07673804443287,-6.80338209469453
58300,PB,-34.97881769691427,-7.1237771145739055
58301,PB,-34.98123045014621,-7.1320375415386605
58302,PB,-34.96633132065475,-7.15187446892344
58303,PB,-34.97178789385408,-7.151794218046663
58304,PB,-34.95193644937346,-7.1257164718187
58305,PB,-34.91319055478633,-7.12832158346477
58306,PB,-34.921206764714576,-7.125235405112686
58307,PB,-34.93410254612131,-7.128209512646065
58308,PB,-34.93453801921117,-7.133805316338793
58309,PB,-34.92364097257227,-7.136645784435945
58310,PB,-34.839101492649746,-7.015720450862823
58315,PB,-34.864933626529265,-6.932743709596139
58320,PB,-34.910447698646784,-7.433968779567003
58322,PB,-34.8324550285676,-7.281531937508782
58324,PB,-34.812920718377214,-7.490764881771025
58326,PB,-34.91525331237053,-7.517500791475167
58328,PB,-35.11521553577262,-7.40198929384412
58330,PB,-35.23853209938073,-7.373340132679288
58334,PB,-35.21062230484068,-7.249643061702061
58337,PB,-35.089996204083846,-7.140305987063774
58338,PB,-35.26037387251013,-7.262389717269751
58339,PB,-35.380543663332325,-7.247067228711103
58340,PB,-35.23149849004836,-7.092610293602238
58342,PB,-35.23749153904038,-7.147469450226598
58345,PB,-35.316723123710524,-7.058829894333504
58350,PB,-35.34996167963895,-7.161965454299922
58354,PB,-35.46519078312693,-7.031229602147429
58356,PB,-35.42417873181895,-7.125012778756373
58360,PB,-35.336140835175506,-7.331548867230051
58370,PB,-35.450069596587376,-7.3807593048179765
58375,PB,-35.47764473916775,-7.304785226537744
58378,PB,-35.62894968068221,-7.377777214398313
58380,PB,-35.606067849889854,-7.290068210889992
58382,PB,-35.666225955761,-7.247635558560211
58385,PB,-35.68043589181518,-7.185330489314501
58387,PB,-35.58927191488588,-7.1758035732213585
58388,PB,-35.63219332049747,-7.041755696576409
58390,PB,-35.54543763599661,-6.949275120162892
58393,PB,-35.61130770695807,-6.866817579255203
58395,PB,-35.64201386301395,-6.819015679391144
58396,PB,-35.76039334973399,-6.8277176355033395
58397,PB,-35.70250563207212,-6.96672904710812
58398,PB,-35.79513566840519,-6.9651128840185805
58399,PB,-36.01124478544995,-6.9040744281326205
58400,PB,-35.89009882278153,-7.21946865312162
58401,PB,-35.88307818102055,-7.209296481826258
58402,PB,-35.87446841449939,-7.208491848634334
58403,PB,-35.88881115015292,-7.20750651318597
58404,PB,-35.89946781165025,-7.200371718203139
58406,PB,-35.869551856369704,-7.216352227994898
58407,PB,-35.86967213102924,-7.227950443398683
58408,PB,-35.86617770929524,-7.243565775337109
58410,PB,-35.878940748373566,-7.239732578370142
58411,PB,-35.8808650885552,-7.254647552821171
58414,PB,-35.894350587508924,-7.239387292120763
58415,PB,-35.899495955616075,-7.249322876715524
58416,PB,-35.90222547065862,-7.234276883817106
58417,PB,-35.91161978828012,-7.248690226778614
58418,PB,-35.90795349578872,-7.259828499568576
58420,PB,-35.91461175220727,-7.272025829957883
58421,PB,-35.92247453776104,-7.269665548704375
58423,PB,-35.92196026902124,-7.250838954784539
58424,PB,-35.93640867974128,-7.270863313373653
58428,PB,-35.90369567780545,-7.223322010807521
58429,PB,-35.909642982038264,-7.217805719389645
58430,PB,-35.914943350557124,-7.223875427633246
58431,PB,-35.92392155667366,-7.208664515674982
58432,PB,-35.921386202832984,-7.242654004144222
58433,PB,-35.92526143528737,-7.230078719902844
58434,PB,-35.92787825311108,-7.24165430568302
58436,PB,-35.94293679218573,-7.207082425087987
58437,PB,-35.92973012535638,-7.210490556720983
58441,PB,-29.384845587162516,5.0135194807895935
58450,PB,-36.13212790243057,-7.481980700141655
58458,PB,-35.998917676645306,-7.523320024290516
58460,PB,-36.0629876303929,-7.743232162444185
58463,PB,-35.8834014481812,-7.7441464600968
58465,PB,-36.147249471640464,-7.696598290303212
58475,PB,-35.899161236150825,-7.361945970086667
58480,PB,-36.288135332208654,-7.489735281923311
58483,PB,-36.318438917400584,-7.752159182409464
58485,PB,-36.43475453639368,-7.633933993213537
58487,PB,-35.785397336554574,-7.358715893295886
58489,PB,-35.70730669344224,-7.546247807895233
58494,PB,-35.55131212020931,-7.6420350862793525
58497,PB,-35.6652128785068,-7.695612971891799
58500,PB,-37.12235103286806,-7.892896564919865
58515,PB,-37.097290594593396,-8.076670724552413
58520,PB,-36.85144034488872,-8.082587165509773
58530,PB,-36.82492336745026,-7.890657730608135
58533,PB,-34.83016205905253,-6.982217132163556
58535,PB,-36.661062379993815,-7.79597240250463
58540,PB,-36.88087385765067,-7.670534219460012
58548,PB,-37.06092390413923,-7.567200620856406
58550,PB,-37.08341261588617,-7.695257989962354
58560,PB,-37.15033492579336,-7.622383492508776
58570,PB,-36.816975847308434,-7.40166930885011
58575,PB,-36.65464974265099,-7.3175223629479555
58580,PB,-36.67626659145202,-7.494554491157478
58582,PB,-36.816139278501645,-7.60637714087956
58588,PB,-36.60436898740524,-7.629677234068473
58590,PB,-36.531836158747495,-7.390319252746736
58600,PB,-36.917456203062436,-6.8722119828591275
58610,PB,-36.798878580570886,-6.775092239256604
58620,PB,-36.99130513228417,-6.770782617665108
58625,PB,-37.096777820433296,-6.927411061854054
58640,PB,-36.71347392610991,-6.994437727527543
58660,PB,-36.578591973350754,-7.069986159003467
58665,PB,-36.627902598625944,-6.941104961861822
58670,PB,-36.487435710105615,-7.24642226336749
58675,PB,-36.63355991201459,-7.221183860031728
58680,PB,-36.82349868690115,-7.208839016268295
58685,PB,-36.732248704492505,-7.077091335231696
58690,PB,-36.944452261478524,-7.378040273869977
58695,PB,-37.08906656945403,-7.289328572200058
58698,PB,-37.05905566831004,-7.211424306162443
58700,PB,-37.275998445160006,-7.026354824577366
58701,PB,-37.28415466077647,-7.034988385150796
58703,PB,-37.28781399148343,-7.027245629698309
58704,PB,-37.284414647137915,-7.017301362929116
58705,PB,-37.28845915593149,-7.008093118407543
58706,PB,-37.27514818099525,-7.017105777115312
58707,PB,-37.27400786026725,-7.048126922332642
58708,PB,-37.28688373685988,-7.076204747709529
58710,PB,-37.56897781496251,-6.740552933865064
58713,PB,-37.521128189699326,-6.907009311873592
58714,PB,-37.60305037842506,-6.907953404061964
58715,PB,-37.60752375,-7.124193
58720,PB,-37.444898680558275,-7.084733977178335
58723,PB,-37.32534552927155,-6.845313517197975
58725,PB,-37.307223089498855,-7.1604540789568345
58732,PB,-36.94639315542039,-7.12397776931988
58735,PB,-37.25336131178926,-7.223482249942097
58737,PB,-37.3414700876385,-7.265769518188043
58740,PB,-37.41807066724696,-7.244857649640924
58745,PB,-37.508443536306565,-7.387134648529148
